  12:00AM,All summaries ,99937.77778,255862.53,13782.72,97.24,47.02857143,78.36,38.368,48.095
  12:00PM,All summaries ,99937.77778,255862.53,13782.72,87.45,47.02857143,78.36,38.368,48.095
  12:05PM,All summaries ,99937.77778,255862.53,13782.72,89.51,47.02857143,78.36,38.368,48.095
  12:10PM,All summaries ,99937.77778,255862.53,13782.72,85.33,47.02857143,78.36,38.368,48.095
  12:15PM,All summaries ,99937.77778,255862.53,13782.72,97.51,47.02857143,78.36,38.368,48.095
  12:20PM,All summaries ,99937.77778,255862.53,13782.72,96.49,47.02857143,78.36,38.368,48.095
  12:25PM,All summaries ,99937.77778,255862.53,13782.72,96.71,47.02857143,78.36,38.368,48.095
  12:30PM,All summaries ,99937.77778,255862.53,13782.72,95.89,47.02857143,78.36,38.368,48.095
  12:35PM,All summaries ,99937.77778,255862.53,13782.72,95.95,47.02857143,78.36,38.368,48.095
  12:40PM,All summaries ,99937.77778,255862.53,13782.72,95.38,47.02857143,78.36,38.368,48.095
  12:45PM,All summaries ,99937.77778,255862.53,13782.72,95.2,47.02857143,78.36,38.368,48.095
  12:50PM,All summaries ,99937.77778,255862.53,13782.72,95.64,47.02857143,78.36,38.368,48.095
  12:55PM,All summaries ,99937.77778,255862.53,13782.72,95.91,47.02857143,78.36,38.368,48.095
  1:00PM,All summaries ,99937.77778,255862.53,13782.72,94.35,47.02857143,78.36,38.368,48.095
  1:05PM,All summaries ,99937.77778,255862.53,13782.72,95.74,47.02857143,78.36,38.368,48.095
  1:10PM,All summaries ,99937.77778,255862.53,13782.72,95.87,47.02857143,78.36,38.368,48.095
  1:15PM,All summaries ,99937.77778,255862.53,13782.72,95.98,47.02857143,78.36,38.368,48.095
  1:20PM,All summaries ,99937.77778,255862.53,13782.72,95.9,47.02857143,78.36,38.368,48.095
  1:25PM,All summaries ,99937.77778,255862.53,13782.72,95.45,47.02857143,78.36,38.368,48.095
  1:30PM,All summaries ,99937.77778,255862.53,13782.72,95.68,47.02857143,78.36,38.368,48.095
  1:35PM,All summaries ,99937.77778,255862.53,13782.72,94.66,47.02857143,78.36,38.368,48.095
  1:40PM,All summaries ,99937.77778,255862.53,13782.72,95.21,47.02857143,78.36,38.368,48.095
  1:45PM,All summaries ,99937.77778,255862.53,13782.72,94.57,47.02857143,78.36,38.368,48.095
  1:50PM,All summaries ,99937.77778,255862.53,13782.72,95.94,47.02857143,78.36,38.368,48.095
  1:55PM,All summaries ,99937.77778,255862.53,13782.72,94.38,47.02857143,78.36,38.368,48.095
  2:00PM,All summaries ,99937.77778,255862.53,13782.72,95.17,47.02857143,78.36,38.368,48.095
  2:05PM,All summaries ,99937.77778,255862.53,13782.72,96.54,47.02857143,78.36,38.368,48.095
  2:10PM,All summaries ,99937.77778,255862.53,13782.72,96.6,47.02857143,78.36,38.368,48.095
  2:15PM,All summaries ,99937.77778,255862.53,13782.72,95.85,47.02857143,78.36,38.368,48.095
  2:20PM,All summaries ,99937.77778,255862.53,13782.72,94.7,47.02857143,78.36,38.368,48.095
  2:25PM,All summaries ,99937.77778,255862.53,13782.72,95.78,47.02857143,78.36,38.368,48.095
  2:30PM,All summaries ,99937.77778,255862.53,13782.72,95.87,47.02857143,78.36,38.368,48.095
  2:35PM,All summaries ,99937.77778,255862.53,13782.72,96.16,47.02857143,78.36,38.368,48.095
  2:40PM,All summaries ,99937.77778,255862.53,13782.72,95.15,47.02857143,78.36,38.368,48.095
  2:45PM,All summaries ,99937.77778,255862.53,13782.72,95.82,47.02857143,78.36,38.368,48.095
  2:50PM,All summaries ,99937.77778,255862.53,13782.72,96.4,47.02857143,78.36,38.368,48.095
  2:55PM,All summaries ,99937.77778,255862.53,13782.72,95.79,47.02857143,78.36,38.368,48.095
  3:00PM,All summaries ,99937.77778,255862.53,13782.72,96.88,47.02857143,78.36,38.368,48.095
  3:05PM,All summaries ,99937.77778,255862.53,13782.72,96.19,47.02857143,78.36,38.368,48.095
  3:10PM,All summaries ,99937.77778,255862.53,13782.72,96.33,47.02857143,78.36,38.368,48.095
  3:15PM,All summaries ,99937.77778,255862.53,13782.72,96.45,47.02857143,78.36,38.368,48.095
  3:20PM,All summaries ,99937.77778,255862.53,13782.72,97.11,47.02857143,78.36,38.368,48.095
  3:25PM,All summaries ,99937.77778,255862.53,13782.72,96.64,47.02857143,78.36,38.368,48.095
  3:30PM,All summaries ,99937.77778,255862.53,13782.72,96.52,47.02857143,78.36,38.368,48.095
  3:35PM,All summaries ,99937.77778,255862.53,13782.72,96.99,47.02857143,78.36,38.368,48.095
  3:40PM,All summaries ,99937.77778,255862.53,13782.72,96.34,47.02857143,78.36,38.368,48.095
  3:45PM,All summaries ,99937.77778,255862.53,13782.72,96.89,47.02857143,78.36,38.368,48.095
  3:50PM,All summaries ,99937.77778,255862.53,13782.72,96.1,47.02857143,78.36,38.368,48.095
  3:55PM,All summaries ,99937.77778,255862.53,13782.72,95.29,47.02857143,78.36,38.368,48.095
  4:00PM,All summaries ,99937.77778,255862.53,13782.72,95.12,47.02857143,78.36,38.368,48.095
  4:05PM,All summaries ,99937.77778,255862.53,13782.72,94.56,47.02857143,78.36,38.368,48.095
  4:10PM,All summaries ,99937.77778,255862.53,13782.72,96.24,47.02857143,78.36,38.368,48.095
  4:15PM,All summaries ,99937.77778,255862.53,13782.72,94.74,47.02857143,78.36,38.368,48.095
  4:20PM,All summaries ,99937.77778,255862.53,13782.72,94.78,47.02857143,78.36,38.368,48.095
  4:25PM,All summaries ,99937.77778,255862.53,13782.72,95.25,47.02857143,78.36,38.368,48.095
  4:30PM,All summaries ,99937.77778,255862.53,13782.72,95.55,47.02857143,78.36,38.368,48.095
  4:35PM,All summaries ,99937.77778,255862.53,13782.72,96.78,47.02857143,78.36,38.368,48.095
  4:40PM,All summaries ,99937.77778,255862.53,13782.72,96.74,47.02857143,78.36,38.368,48.095
  4:45PM,All summaries ,99937.77778,255862.53,13782.72,96.24,47.02857143,78.36,38.368,48.095
  4:50PM,All summaries ,99937.77778,255862.53,13782.72,96.38,47.02857143,78.36,38.368,48.095
  4:55PM,All summaries ,99937.77778,255862.53,13782.72,96.25,47.02857143,78.36,38.368,48.095
  5:00PM,All summaries ,99937.77778,255862.53,13782.72,95.03,47.02857143,78.36,38.368,48.095
  5:05PM,All summaries ,99937.77778,255862.53,13782.72,95.45,47.02857143,78.36,38.368,48.095
  5:10PM,All summaries ,99937.77778,255862.53,13782.72,96.19,47.02857143,78.36,38.368,48.095
  5:15PM,All summaries ,99937.77778,255862.53,13782.72,97.29,47.02857143,78.36,38.368,48.095
  5:20PM,All summaries ,99937.77778,255862.53,13782.72,97.35,47.02857143,78.36,38.368,48.095
  5:25PM,All summaries ,99937.77778,255862.53,13782.72,97.34,47.02857143,78.36,38.368,48.095
  5:30PM,All summaries ,99937.77778,255862.53,13782.72,97.02,47.02857143,78.36,38.368,48.095
  5:35PM,All summaries ,99937.77778,255862.53,13782.72,96.91,47.02857143,78.36,38.368,48.095
  5:40PM,All summaries ,99937.77778,255862.53,13782.72,96.46,47.02857143,78.36,38.368,48.095
  5:45PM,All summaries ,99937.77778,255862.53,13782.72,96.29,47.02857143,78.36,38.368,48.095
  5:50PM,All summaries ,99937.77778,255862.53,13782.72,99.1,47.02857143,78.36,38.368,48.095
  5:55PM,All summaries ,99937.77778,255862.53,13782.72,97.61,47.02857143,78.36,38.368,48.095
  6:00PM,All summaries ,99937.77778,255862.53,13782.72,96.54,47.02857143,78.36,38.368,48.095
  6:05PM,All summaries ,99937.77778,255862.53,13782.72,97.12,47.02857143,78.36,38.368,48.095
  6:10PM,All summaries ,99937.77778,255862.53,13782.72,96.91,47.02857143,78.36,38.368,48.095
  6:15PM,All summaries ,99937.77778,255862.53,13782.72,96.97,47.02857143,78.36,38.368,48.095
  6:20PM,All summaries ,99937.77778,255862.53,13782.72,96.63,47.02857143,78.36,38.368,48.095
  6:25PM,All summaries ,99937.77778,255862.53,13782.72,96.73,47.02857143,78.36,38.368,48.095
  6:30PM,All summaries ,99937.77778,255862.53,13782.72,96.53,47.02857143,78.36,38.368,48.095
  6:35PM,All summaries ,99937.77778,255862.53,13782.72,96.75,47.02857143,78.36,38.368,48.095
  6:40PM,All summaries ,99937.77778,255862.53,13782.72,96.33,47.02857143,78.36,38.368,48.095
  6:45PM,All summaries ,99937.77778,255862.53,13782.72,96.6,47.02857143,78.36,38.368,48.095
  6:50PM,All summaries ,99937.77778,255862.53,13782.72,96.72,47.02857143,78.36,38.368,48.095
  6:55PM,All summaries ,99937.77778,255862.53,13782.72,96.61,47.02857143,78.36,38.368,48.095
  7:00PM,All summaries ,99937.77778,255862.53,13782.72,95.13,47.02857143,78.36,38.368,48.095
  7:05PM,All summaries ,99937.77778,255862.53,13782.72,94.42,47.02857143,78.36,38.368,48.095
  7:10PM,All summaries ,99937.77778,255862.53,13782.72,96.77,47.02857143,78.36,38.368,48.095
  7:15PM,All summaries ,99937.77778,255862.53,13782.72,96.29,47.02857143,78.36,38.368,48.095
  7:20PM,All summaries ,99937.77778,255862.53,13782.72,96.66,47.02857143,78.36,38.368,48.095
  7:25PM,All summaries ,99937.77778,255862.53,13782.72,96.11,47.02857143,78.36,38.368,48.095
  7:30PM,All summaries ,99937.77778,255862.53,13782.72,97.07,47.02857143,78.36,38.368,48.095
  7:35PM,All summaries ,99937.77778,255862.53,13782.72,97.31,47.02857143,78.36,38.368,48.095
  7:40PM,All summaries ,99937.77778,255862.53,13782.72,96.83,47.02857143,78.36,38.368,48.095
  7:45PM,All summaries ,99937.77778,255862.53,13782.72,97.55,47.02857143,78.36,38.368,48.095
  7:50PM,All summaries ,99937.77778,255862.53,13782.72,96.94,47.02857143,78.36,38.368,48.095
  7:55PM,All summaries ,99937.77778,255862.53,13782.72,97.33,47.02857143,78.36,38.368,48.095
  8:00PM,All summaries ,99937.77778,255862.53,13782.72,96.01,47.02857143,78.36,38.368,48.095
  8:05PM,All summaries ,99937.77778,255862.53,13782.72,97.29,47.02857143,78.36,38.368,48.095
  8:10PM,All summaries ,99937.77778,255862.53,13782.72,97.15,47.02857143,78.36,38.368,48.095
  8:15PM,All summaries ,99937.77778,255862.53,13782.72,97.22,47.02857143,78.36,38.368,48.095
  8:20PM,All summaries ,99937.77778,255862.53,13782.72,97.2,47.02857143,78.36,38.368,48.095
  8:25PM,All summaries ,99937.77778,255862.53,13782.72,97.68,47.02857143,78.36,38.368,48.095
  8:30PM,All summaries ,99937.77778,255862.53,13782.72,97.18,47.02857143,78.36,38.368,48.095
  8:35PM,All summaries ,99937.77778,255862.53,13782.72,97.33,47.02857143,78.36,38.368,48.095
  8:40PM,All summaries ,99937.77778,255862.53,13782.72,96.44,47.02857143,78.36,38.368,48.095
  8:45PM,All summaries ,99937.77778,255862.53,13782.72,95.59,47.02857143,78.36,38.368,48.095
  8:50PM,All summaries ,99937.77778,255862.53,13782.72,95.74,47.02857143,78.36,38.368,48.095
  8:55PM,All summaries ,99937.77778,255862.53,13782.72,95.45,47.02857143,78.36,38.368,48.095
  9:00PM,All summaries ,99937.77778,255862.53,13782.72,95.15,47.02857143,78.36,38.368,48.095
  9:05PM,All summaries ,99937.77778,255862.53,13782.72,95.89,47.02857143,78.36,38.368,48.095
  9:10PM,All summaries ,99937.77778,255862.53,13782.72,96.62,47.02857143,78.36,38.368,48.095
  9:15PM,All summaries ,99937.77778,255862.53,13782.72,96.1,47.02857143,78.36,38.368,48.095
  9:20PM,All summaries ,99937.77778,255862.53,13782.72,96.01,47.02857143,78.36,38.368,48.095
  9:25PM,All summaries ,99937.77778,255862.53,13782.72,95.79,47.02857143,78.36,38.368,48.095
  9:30PM,All summaries ,99937.77778,255862.53,13782.72,96.68,47.02857143,78.36,38.368,48.095
  9:35PM,All summaries ,99937.77778,255862.53,13782.72,97.26,47.02857143,78.36,38.368,48.095
  9:40PM,All summaries ,99937.77778,255862.53,13782.72,96.94,47.02857143,78.36,38.368,48.095
  9:45PM,All summaries ,99937.77778,255862.53,13782.72,97.44,47.02857143,78.36,38.368,48.095
  9:50PM,All summaries ,99937.77778,255862.53,13782.72,97.01,47.02857143,78.36,38.368,48.095
  9:55PM,All summaries ,99937.77778,255862.53,13782.72,96.36,47.02857143,78.36,38.368,48.095
  10:00PM,All summaries ,99937.77778,255862.53,13782.72,95.39,47.02857143,78.36,38.368,48.095
  10:05PM,All summaries ,99937.77778,255862.53,13782.72,95.67,47.02857143,78.36,38.368,48.095
  10:10PM,All summaries ,99937.77778,255862.53,13782.72,96.63,47.02857143,78.36,38.368,48.095
  10:15PM,All summaries ,99937.77778,255862.53,13782.72,97.23,47.02857143,78.36,38.368,48.095
  10:20PM,All summaries ,99937.77778,255862.53,13782.72,97.18,47.02857143,78.36,38.368,48.095
  10:25PM,All summaries ,99937.77778,255862.53,13782.72,97.25,47.02857143,78.36,38.368,48.095
  10:30PM,All summaries ,99937.77778,255862.53,13782.72,97.12,47.02857143,78.36,38.368,48.095
  10:35PM,All summaries ,99937.77778,255862.53,13782.72,96.87,47.02857143,78.36,38.368,48.095
  10:40PM,All summaries ,99937.77778,255862.53,13782.72,97.28,47.02857143,78.36,38.368,48.095
  10:45PM,All summaries ,99937.77778,255862.53,13782.72,97.56,47.02857143,78.36,38.368,48.095
  10:50PM,All summaries ,99937.77778,255862.53,13782.72,96.87,47.02857143,78.36,38.368,48.095
  10:55PM,All summaries ,99937.77778,255862.53,13782.72,97.02,47.02857143,78.36,38.368,48.095
  11:00PM,All summaries ,99937.77778,255862.53,13782.72,96.96,47.02857143,78.36,38.368,48.095
  11:05PM,All summaries ,99937.77778,255862.53,13782.72,97.96,47.02857143,78.36,38.368,48.095
  11:10PM,All summaries ,99937.77778,255862.53,13782.72,97.37,47.02857143,78.36,38.368,48.095
  11:15PM,All summaries ,99937.77778,255862.53,13782.72,98.15,47.02857143,78.36,38.368,48.095
  11:20PM,All summaries ,99937.77778,255862.53,13782.72,97.82,47.02857143,78.36,38.368,48.095
  11:25PM,All summaries ,99937.77778,255862.53,13782.72,98,47.02857143,78.36,38.368,48.095
  11:30PM,All summaries ,99937.77778,255862.53,13782.72,97.76,47.02857143,78.36,38.368,48.095
  11:35PM,All summaries ,99937.77778,255862.53,13782.72,97.99,47.02857143,78.36,38.368,48.095
  11:40PM,All summaries ,99937.77778,255862.53,13782.72,97.68,47.02857143,78.36,38.368,48.095
  11:45PM,All summaries ,99937.77778,255862.53,13782.72,97.78,47.02857143,78.36,38.368,48.095
  11:50PM,All summaries ,99937.77778,255862.53,13782.72,97.73,47.02857143,78.36,38.368,48.095
  11:55PM,All summaries ,99937.77778,255862.53,13782.72,97.67,47.02857143,78.36,38.368,48.095
